Booking ID,Booking Status,DateTime,Vehicle Type,Pickup Location,Drop Location,Booking Value,Avg VTAT
"""CNR2153253""",Incomplete,2024-05-14 19:35:24,Go Mini,Sohna Road,Jhilmil,954.0,8.6
"""CNR6310829""",Incomplete,2024-09-23 07:49:23,Go Mini,Azadpur,Inderlok,739.0,8.0
"""CNR2479513""",Completed,2024-01-20 09:11:24,Bike,Okhla,Pulbangash,817.0,3.8
"""CNR4469208""",Completed,2024-02-29 18:19:15,Bike,Noida Sector 62,Kadarpur,287.0,8.0
"""CNR4487440""",Completed,2024-08-30 07:04:15,Premier Sedan,Karkarduma,Vidhan Sabha,969.0,2.0
"""CNR7008336""",Completed,2024-10-08 17:36:54,Auto,Kirti Nagar,DLF City Court,390.0,13.8
"""CNR6471368""",Completed,2024-06-27 16:51:35,Go Sedan,Cyber Hub,Udyog Vihar Phase 4,424.0,14.0
"""CNR2014921""",Completed,2024-10-26 12:50:59,Premier Sedan,Tilak Nagar,Yamuna Bank,133.0,13.7
"""CNR9981094""",Completed,2024-03-25 23:22:16,Premier Sedan,Netaji Subhash Place,Gurgaon Railway Station,107.0,3.0
"""CNR6383912""",Completed,2024-09-04 18:47:28,eBike,Barakhamba Road,Hauz Khas,815.0,7.8
"""CNR3063442""",Completed,2024-05-08 19:33:20,eBike,Huda City Centre,Arjangarh,985.0,11.3
"""CNR3975758""",Completed,2024-01-21 19:42:37,Auto,Dwarka Mor,Punjabi Bagh,146.0,4.7
"""CNR2985147""",Incomplete,2024-08-17 13:14:06,Premier Sedan,Anand Vihar ISBT,Mundka,1137.0,4.6
"""CNR2337420""",Completed,2024-01-01 18:19:00,Bike,Udyog Vihar Phase 4,Sarai Kale Khan,284.0,3.2
"""CNR8570712""",Completed,2024-10-04 03:03:03,eBike,Noida Extension,Civil Lines Gurgaon,68.0,4.0
"""CNR1010392""",Completed,2024-03-09 10:34:07,Go Sedan,Sushant Lok,Subhash Chowk,374.0,2.1
"""CNR1918703""",Completed,2024-07-09 12:50:28,Bike,Kherki Daula Toll,Raj Nagar Extension,214.0,10.7
"""CNR3033102""",Completed,2024-03-26 13:22:27,eBike,Karkarduma,Samaypur Badli,677.0,3.6
"""CNR5153961""",Completed,2024-11-10 15:01:52,Go Mini,Ashok Park Main,Indirapuram,485.0,2.7
"""CNR6625507""",Completed,2024-07-28 17:21:59,Go Sedan,Badshahpur,Jhilmil,485.0,8.9
"""CNR6799572""",Completed,2024-07-09 10:00:15,eBike,Arjangarh,Laxmi Nagar,177.0,12.9
"""CNR1486104""",Incomplete,2024-09-25 21:04:15,Go Mini,Karkarduma,Malviya Nagar,200.0,3.7
"""CNR7324462""",Completed,2024-03-16 10:53:18,Go Sedan,Jor Bagh,Punjabi Bagh,476.0,3.4
"""CNR7751257""",Completed,2024-03-16 18:20:27,Auto,Netaji Subhash Place,Jama Masjid,769.0,12.5
"""CNR6420418""",Completed,2024-11-20 08:17:46,Go Mini,Sikanderpur,Adarsh Nagar,449.0,3.2
"""CNR3036952""",Completed,2024-06-11 14:49:34,Go Mini,Maidan Garhi,Civil Lines Gurgaon,431.0,6.5
"""CNR2939315""",Completed,2024-04-30 11:56:09,Auto,Saket,Akshardham,345.0,7.3
"""CNR6269846""",Completed,2024-11-08 12:08:59,Go Mini,IFFCO Chowk,Moolchand,71.0,12.0
"""CNR2749624""",Completed,2024-07-05 18:20:41,Go Mini,Botanical Garden,Jasola,332.0,6.6
"""CNR8456234""",Completed,2024-11-06 16:22:10,Auto,Ardee City,DLF City Court,733.0,10.2
"""CNR6317875""",Completed,2024-11-17 12:13:39,Premier Sedan,Karol Bagh,Akshardham,407.0,11.8
"""CNR3007913""",Completed,2024-05-02 21:08:04,Go Mini,Anand Vihar ISBT,Uttam Nagar,256.0,10.7
"""CNR2684832""",Completed,2024-05-08 09:30:10,Premier Sedan,Sushant Lok,Gwal Pahari,380.0,10.5
"""CNR2796563""",Completed,2024-05-17 21:07:20,Auto,Vaishali,Seelampur,348.0,9.6
"""CNR7597771""",Completed,2024-07-05 22:11:21,Bike,Ashok Vihar,Chanakyapuri,423.0,4.8
"""CNR8117078""",Completed,2024-05-04 19:01:37,Go Sedan,Sarai Kale Khan,Saket,134.0,6.0
"""CNR1704398""",Completed,2024-02-24 18:01:42,Auto,Kirti Nagar,Aya Nagar,209.0,15.0
"""CNR1398955""",Completed,2024-05-02 11:29:47,Uber XL,Meerut,Lok Kalyan Marg,238.0,13.1
"""CNR1341299""",Completed,2024-03-09 10:02:32,Go Sedan,Sarai Kale Khan,Shastri Park,555.0,11.6
"""CNR7791638""",Completed,2024-04-02 02:14:07,Go Sedan,Indirapuram,Arjangarh,619.0,4.5
"""CNR6294118""",Completed,2024-05-23 19:50:53,Auto,Hero Honda Chowk,Udyog Vihar Phase 4,667.0,10.5
"""CNR5096058""",Completed,2024-09-28 05:33:40,Auto,Azadpur,Karol Bagh,85.0,10.8
"""CNR6793566""",Completed,2024-03-02 08:25:07,Go Sedan,Nehru Place,Lajpat Nagar,739.0,4.3
"""CNR7202686""",Completed,2024-01-25 10:52:09,eBike,Dwarka Sector 21,Hauz Rani,319.0,10.3
"""CNR4936020""",Completed,2024-03-27 07:53:11,Go Sedan,Manesar,Preet Vihar,106.0,6.5
"""CNR7166242""",Completed,2024-05-17 18:59:07,Auto,Saidulajab,Saket A Block,405.0,14.2
"""CNR2218418""",Completed,2024-02-29 19:08:20,Bike,Peeragarhi,Ambience Mall,378.0,14.8
"""CNR7799554""",Completed,2024-03-19 20:54:09,Bike,Civil Lines Gurgaon,Ramesh Nagar,159.0,11.3
"""CNR3067334""",Completed,2024-01-27 19:32:30,Go Mini,Subhash Chowk,Vinobapuri,542.0,11.6
"""CNR6606468""",Incomplete,2024-04-28 16:50:05,Go Mini,Saket A Block,Sikanderpur,247.0,2.6
"""CNR9505539""",Completed,2024-11-11 10:36:33,eBike,Paschim Vihar,Vaishali,96.0,14.1
"""CNR5673864""",Completed,2024-12-22 14:23:05,Auto,Kherki Daula Toll,Manesar,943.0,3.5
"""CNR1468467""",Completed,2024-09-05 09:16:52,Go Mini,Jahangirpuri,Pulbangash,381.0,8.0
"""CNR8238050""",Completed,2024-05-23 15:00:14,Premier Sedan,Gurgaon Railway Station,Rajiv Chowk,754.0,5.5
"""CNR4049531""",Completed,2024-08-14 09:46:04,Bike,Vaishali,Pragati Maidan,436.0,10.9
"""CNR3861892""",Completed,2024-03-25 18:25:55,Auto,Hauz Khas,Sarai Kale Khan,481.0,11.7
"""CNR8378985""",Completed,2024-01-18 19:12:20,Bike,Patel Chowk,Jama Masjid,887.0,14.5
"""CNR3388158""",Completed,2024-05-28 06:54:46,Bike,Rithala,Vinobapuri,306.0,9.9
"""CNR5787643""",Completed,2024-12-09 00:55:15,Bike,Paharganj,Welcome,230.0,14.2
"""CNR6048423""",Completed,2024-06-22 11:21:42,Go Mini,Udyog Vihar,Kashmere Gate,178.0,8.8
"""CNR5504345""",Completed,2024-08-13 07:34:54,Premier Sedan,Azadpur,Meerut,139.0,3.0
"""CNR7654434""",Incomplete,2024-08-07 20:57:28,Auto,Noida Sector 18,Mansarovar Park,928.0,8.3
"""CNR1219503""",Completed,2024-04-15 19:09:30,Auto,Kirti Nagar,Cyber Hub,387.0,10.7
"""CNR3572398""",Completed,2024-11-13 16:34:05,Go Mini,Maidan Garhi,Sikanderpur,193.0,2.3
"""CNR9111055""",Completed,2024-10-08 09:22:00,Bike,Govindpuri,MG Road,380.0,11.6
"""CNR4819852""",Completed,2024-10-29 08:34:09,Bike,Vidhan Sabha,Shastri Park,425.0,3.7
"""CNR8601670""",Completed,2024-01-23 14:25:07,Bike,Dwarka Mor,Vasant Kunj,307.0,7.2
"""CNR1187723""",Incomplete,2024-10-02 07:03:12,Go Mini,Gurgaon Sector 56,Ghitorni,755.0,5.9
"""CNR6536931""",Incomplete,2024-11-21 06:01:45,Go Sedan,Mayur Vihar,Kalkaji,246.0,3.2
"""CNR7422166""",Completed,2024-08-29 12:04:07,Go Sedan,Okhla,Satguru Ram Singh Marg,374.0,12.1
"""CNR5715555""",Incomplete,2024-04-27 20:16:26,Bike,Arjangarh,Bhikaji Cama Place,3851.0,3.9
"""CNR9369988""",Completed,2024-11-02 17:39:37,Bike,Tagore Garden,Udyog Vihar,1116.0,4.7
"""CNR6352913""",Completed,2024-11-28 21:41:33,Go Sedan,Tagore Garden,Rajiv Nagar,101.0,6.7
"""CNR6610591""",Completed,2024-04-24 20:24:22,Go Mini,Uttam Nagar,Hero Honda Chowk,255.0,10.0
"""CNR3663712""",Completed,2024-11-21 19:38:26,Auto,Botanical Garden,Sultanpur,180.0,13.9
"""CNR8909048""",Completed,2024-09-26 11:57:35,Go Sedan,Golf Course Road,Faridabad Sector 15,468.0,13.8
"""CNR6445090""",Completed,2024-11-16 14:27:14,Go Mini,AIIMS,Rohini East,198.0,9.0
"""CNR2450519""",Completed,2024-07-05 19:51:37,Go Sedan,Udyog Vihar Phase 4,Vasant Kunj,991.0,5.8
"""CNR5907913""",Completed,2024-11-20 13:40:36,eBike,Panchsheel Park,Shivaji Park,281.0,8.7
"""CNR8773999""",Completed,2024-10-13 21:38:46,Go Sedan,Ramesh Nagar,Madipur,307.0,7.5
"""CNR7440134""",Completed,2024-11-18 12:24:20,Auto,Moti Nagar,Raj Nagar Extension,642.0,6.2
"""CNR8319375""",Completed,2024-06-11 16:18:52,Go Sedan,Aya Nagar,Kashmere Gate,325.0,5.6
"""CNR5530268""",Completed,2024-10-01 18:55:45,Premier Sedan,Greater Noida,Sikanderpur,395.0,4.3
"""CNR4252133""",Completed,2024-10-21 16:40:19,Bike,Ghaziabad,India Gate,862.0,11.3
"""CNR5149193""",Completed,2024-08-27 19:26:59,Bike,Model Town,Hauz Rani,363.0,6.6
"""CNR5187231""",Completed,2024-09-20 15:00:02,eBike,Lok Kalyan Marg,Ramesh Nagar,232.0,9.2
"""CNR6946392""",Completed,2024-12-26 01:56:48,Uber XL,DLF City Court,Arjangarh,644.0,2.0
"""CNR6553367""",Completed,2024-02-03 16:37:46,Auto,Shahdara,Laxmi Nagar,312.0,3.6
"""CNR7107167""",Completed,2024-11-03 12:57:12,Auto,Bhikaji Cama Place,Arjangarh,1089.0,6.6
"""CNR2561427""",Completed,2024-02-29 14:16:38,Uber XL,Rohini,Panipat,594.0,10.4
"""CNR9448010""",Completed,2024-12-15 00:18:14,Premier Sedan,Punjabi Bagh,Rajiv Nagar,1471.0,11.2
"""CNR9889585""",Completed,2024-09-02 18:45:09,Go Mini,Patel Chowk,Rajouri Garden,86.0,13.8
"""CNR5780258""",Completed,2024-05-24 19:13:22,Bike,Ghaziabad,Lajpat Nagar,323.0,13.2
"""CNR9256321""",Completed,2024-08-11 18:22:17,Go Mini,India Gate,Ashram,90.0,7.7
"""CNR2814648""",Completed,2024-05-26 12:34:00,Auto,Subhash Chowk,IFFCO Chowk,219.0,9.2
"""CNR7581735""",Completed,2024-08-29 21:22:07,Go Mini,Subhash Chowk,Yamuna Bank,102.0,4.2
"""CNR7622579""",Completed,2024-05-22 20:29:33,Bike,Vatika Chowk,Ashok Vihar,738.0,3.9
"""CNR1918321""",Completed,2024-03-08 18:29:04,Auto,Peeragarhi,Ghitorni,573.0,8.9
"""CNR8714865""",Completed,2024-06-18 07:43:29,Auto,Rohini East,IGI Airport,146.0,13.6
"""CNR4110725""",Completed,2024-03-18 14:08:51,Auto,Vatika Chowk,Ramesh Nagar,85.0,13.6
"""CNR9851711""",Incomplete,2024-11-25 11:45:20,Go Mini,Tilak Nagar,Netaji Subhash Place,423.0,5.5
"""CNR2184388""",Completed,2024-12-06 07:29:19,Go Mini,Saket,Karkarduma,999.0,5.3
"""CNR9850043""",Completed,2024-12-12 08:54:03,Auto,Sikanderpur,Pataudi Chowk,527.0,12.7
"""CNR7436462""",Completed,2024-01-09 05:23:48,Go Mini,New Delhi Railway Station,Ghitorni Village,425.0,12.9
"""CNR5107964""",Completed,2024-12-14 20:11:44,eBike,Raj Nagar Extension,Yamuna Bank,570.0,7.1
"""CNR5733223""",Completed,2024-06-07 17:51:56,Bike,Ashok Vihar,Rohini,89.0,8.7
"""CNR5102438""",Completed,2024-02-01 15:52:45,Bike,Satguru Ram Singh Marg,Cyber Hub,412.0,11.6
"""CNR4184290""",Completed,2024-09-30 11:22:46,Premier Sedan,Greater Noida,Paschim Vihar,264.0,14.3
"""CNR6304210""",Completed,2024-01-01 18:39:09,Uber XL,IGI Airport,Udyog Bhawan,616.0,7.5
"""CNR7113346""",Completed,2024-05-11 09:42:43,Premier Sedan,Faridabad Sector 15,Paschim Vihar,253.0,8.5
"""CNR1632764""",Completed,2024-01-26 21:34:44,Auto,Ramesh Nagar,INA Market,1215.0,10.2
"""CNR5599935""",Completed,2024-02-06 09:04:15,Auto,Paharganj,Ghitorni,981.0,6.9
"""CNR8923357""",Incomplete,2024-11-05 11:57:07,Bike,Udyog Vihar Phase 4,Sarai Kale Khan,273.0,3.7
"""CNR3186871""",Incomplete,2024-05-06 10:24:40,Go Mini,Saket,Jama Masjid,763.0,9.9
"""CNR2887589""",Completed,2024-05-13 20:12:52,Auto,Ashram,Samaypur Badli,52.0,11.8
"""CNR9323653""",Completed,2024-04-08 18:07:28,Go Sedan,Paschim Vihar,Pataudi Chowk,471.0,6.5
"""CNR2361858""",Completed,2024-12-27 14:42:05,Auto,Meerut,Shivaji Park,1798.0,8.2
"""CNR2142291""",Completed,2024-03-17 21:53:34,Auto,Ashram,Yamuna Bank,202.0,4.0
"""CNR6509748""",Completed,2024-04-04 03:35:20,Go Mini,Adarsh Nagar,Dwarka Mor,496.0,8.5
"""CNR7440682""",Completed,2024-01-18 08:28:37,Go Mini,IGNOU Road,Kaushambi,921.0,2.9
"""CNR6967838""",Completed,2024-07-06 17:28:29,Premier Sedan,Malviya Nagar,Udyog Vihar,627.0,7.1
"""CNR7970095""",Completed,2024-07-10 22:00:09,Bike,Maidan Garhi,Saidulajab,233.0,6.8
"""CNR5438252""",Completed,2024-11-26 17:03:48,Go Mini,Dilshad Garden,Udyog Bhawan,209.0,4.5
"""CNR7966255""",Completed,2024-05-24 14:07:30,Bike,Khan Market,Karol Bagh,460.0,5.9
"""CNR9131831""",Completed,2024-05-31 08:00:10,Go Sedan,Gurgaon Sector 29,Akshardham,167.0,4.7
"""CNR5094129""",Completed,2024-09-29 13:55:16,Go Sedan,Civil Lines Gurgaon,Subhash Chowk,477.0,4.1
"""CNR4976636""",Completed,2024-08-11 22:27:56,Premier Sedan,Khandsa,Karol Bagh,795.0,14.0
"""CNR5964701""",Completed,2024-01-03 11:06:37,Premier Sedan,IMT Manesar,Jhilmil,532.0,4.9
"""CNR3629760""",Completed,2024-03-28 09:37:47,Auto,Panipat,Rohini,891.0,9.5
"""CNR8210924""",Completed,2024-05-28 16:28:53,Go Mini,Shivaji Park,Noida Sector 62,515.0,15.0
"""CNR2103478""",Completed,2024-10-28 08:52:03,Premier Sedan,Hauz Khas,Gurgaon Sector 56,217.0,6.2
"""CNR6156084""",Completed,2024-12-01 10:24:54,Go Sedan,Patel Chowk,Gurgaon Sector 29,228.0,4.3
"""CNR9685424""",Incomplete,2024-08-20 21:27:38,Premier Sedan,Manesar,Vaishali,359.0,9.1
"""CNR9893083""",Completed,2024-03-15 04:42:12,Bike,Tis Hazari,Rohini West,218.0,5.7
"""CNR6332093""",Completed,2024-09-03 19:41:53,Auto,Vasant Kunj,Narsinghpur,186.0,7.4
"""CNR4455106""",Completed,2024-01-31 15:28:48,Bike,Netaji Subhash Place,Paharganj,575.0,3.9
"""CNR2884562""",Completed,2024-01-22 10:28:03,Premier Sedan,GTB Nagar,MG Road,1346.0,13.3
"""CNR1166080""",Completed,2024-01-29 19:13:23,Premier Sedan,Noida Extension,Lajpat Nagar,663.0,8.6
"""CNR9931263""",Completed,2024-07-03 07:23:29,Auto,Tagore Garden,Sushant Lok,137.0,14.1
"""CNR4907482""",Completed,2024-10-14 14:23:06,Go Sedan,Central Secretariat,Paharganj,322.0,10.1
"""CNR5982389""",Completed,2024-04-04 07:54:13,Go Mini,Jasola,AIIMS,334.0,14.6
"""CNR2258903""",Completed,2024-01-29 21:18:10,Auto,Moolchand,AIIMS,83.0,2.5
"""CNR7075647""",Completed,2024-10-19 11:30:25,Auto,AIIMS,Noida Extension,203.0,11.9
"""CNR7985546""",Completed,2024-02-25 08:34:41,Uber XL,Rithala,Munirka,1010.0,6.2
"""CNR7081868""",Completed,2024-09-07 20:06:55,Go Mini,Panchsheel Park,Civil Lines Gurgaon,192.0,2.9
"""CNR6216484""",Completed,2024-06-23 01:20:12,Bike,Bhiwadi,Barakhamba Road,73.0,11.3
"""CNR6279372""",Completed,2024-02-05 16:17:06,Auto,Qutub Minar,Seelampur,862.0,7.6
"""CNR7733917""",Completed,2024-09-03 12:59:04,Go Sedan,IIT Delhi,Okhla,855.0,6.3
"""CNR7545628""",Completed,2024-08-21 16:50:49,Bike,Faridabad Sector 15,Mayur Vihar,591.0,10.8
"""CNR1977213""",Completed,2024-06-23 08:42:39,Bike,Janakpuri,Indraprastha,534.0,14.4
"""CNR9336781""",Completed,2024-03-03 15:58:01,Auto,Samaypur Badli,Pataudi Chowk,646.0,11.9
"""CNR4793367""",Completed,2024-10-22 10:39:07,Go Mini,Welcome,Gurgaon Sector 29,812.0,12.5
"""CNR4751563""",Completed,2024-12-22 09:32:37,Go Mini,Faridabad Sector 15,Bhikaji Cama Place,176.0,11.4
"""CNR7692839""",Completed,2024-06-06 20:51:15,Auto,Inderlok,Jahangirpuri,68.0,8.9
"""CNR8914537""",Incomplete,2024-07-27 06:50:18,Auto,Saket A Block,Vishwavidyalaya,116.0,4.4
"""CNR7830716""",Completed,2024-06-06 21:36:31,Premier Sedan,Pulbangash,Model Town,115.0,11.3
"""CNR7942091""",Completed,2024-08-22 14:19:23,Bike,Shahdara,Jhilmil,828.0,4.2
"""CNR4795543""",Completed,2024-10-12 20:58:07,Go Sedan,New Colony,Sikanderpur,1358.0,11.2
"""CNR7998837""",Completed,2024-11-29 01:27:24,Auto,Nirman Vihar,Rohini,276.0,7.8
"""CNR8619081""",Completed,2024-06-06 08:09:39,Go Mini,Khandsa,Sikanderpur,252.0,13.3
"""CNR9715582""",Completed,2024-02-23 07:57:56,Uber XL,Rithala,Ambience Mall,356.0,14.4
"""CNR1234821""",Completed,2024-10-10 16:40:56,Auto,Akshardham,Connaught Place,99.0,14.8
"""CNR2265269""",Completed,2024-10-23 07:01:07,Auto,Seelampur,Dilshad Garden,419.0,2.5
"""CNR5452473""",Completed,2024-07-08 04:20:34,eBike,Kherki Daula Toll,Noida Extension,969.0,7.5
"""CNR1214792""",Completed,2024-02-29 17:21:15,eBike,Meerut,Lal Quila,827.0,2.6
"""CNR8017199""",Completed,2024-07-04 11:08:12,Uber XL,Mehrauli,Laxmi Nagar,139.0,6.9
"""CNR3236238""",Completed,2024-12-22 10:47:30,Uber XL,Okhla,INA Market,1096.0,11.5
"""CNR1184672""",Completed,2024-06-20 11:26:03,Bike,RK Puram,Model Town,290.0,4.8
"""CNR3727475""",Completed,2024-02-10 10:09:22,Go Sedan,Tis Hazari,Gwal Pahari,310.0,8.6
"""CNR3088910""",Completed,2024-07-03 05:34:32,Go Mini,Paschim Vihar,Ghitorni,993.0,14.9
"""CNR7900918""",Completed,2024-12-27 21:44:04,Bike,Dwarka Mor,Aya Nagar,206.0,11.7
"""CNR2216184""",Completed,2024-08-25 18:04:50,Bike,Peeragarhi,Bahadurgarh,696.0,12.8
"""CNR5690088""",Completed,2024-10-02 11:18:58,Premier Sedan,INA Market,Mandi House,324.0,12.6
"""CNR8597327""",Completed,2024-05-10 16:10:30,eBike,Meerut,Ghaziabad,467.0,11.4
"""CNR5739958""",Completed,2024-10-30 20:46:42,Bike,IGNOU Road,Sohna Road,921.0,12.0
"""CNR9671407""",Completed,2024-10-16 18:46:29,Go Sedan,Paharganj,Ghitorni Village,355.0,10.5
"""CNR7156704""",Completed,2024-08-11 17:37:22,eBike,New Colony,Noida Extension,611.0,13.9
"""CNR3845317""",Incomplete,2024-01-24 17:05:11,Go Mini,Akshardham,Sultanpur,466.0,9.5
"""CNR8469536""",Completed,2024-06-28 17:21:28,Go Mini,ITO,Dilshad Garden,400.0,13.5
"""CNR2770746""",Completed,2024-01-09 09:44:48,Premier Sedan,Uttam Nagar,Indirapuram,110.0,12.3
"""CNR5320246""",Completed,2024-01-06 15:40:28,Bike,Anand Vihar ISBT,IMT Manesar,567.0,12.3
"""CNR1466364""",Completed,2024-01-30 15:04:02,Premier Sedan,Bhikaji Cama Place,Patel Chowk,319.0,5.6
"""CNR6107881""",Completed,2024-02-02 21:31:35,Auto,Nirman Vihar,Raj Nagar Extension,961.0,11.2
"""CNR6953942""",Completed,2024-07-01 11:48:25,Premier Sedan,Madipur,Punjabi Bagh,155.0,2.4
"""CNR4666405""",Completed,2024-03-16 15:32:07,Auto,Old Gurgaon,Udyog Vihar,740.0,5.7
"""CNR4596662""",Completed,2024-02-17 20:10:14,Auto,Indraprastha,Chandni Chowk,426.0,12.7
"""CNR9153384""",Completed,2024-07-10 07:05:29,Bike,Adarsh Nagar,Basai Dhankot,175.0,11.7
"""CNR7749398""",Completed,2024-10-25 06:34:40,Bike,Yamuna Bank,Jasola,574.0,9.0
"""CNR2528033""",Completed,2024-08-16 07:39:43,Go Sedan,Gurgaon Sector 56,Greater Kailash,81.0,8.5
"""CNR9314031""",Completed,2024-02-06 18:24:48,Premier Sedan,Nawada,Lajpat Nagar,196.0,3.2
"""CNR2575052""",Completed,2024-04-30 12:12:34,Premier Sedan,Mandi House,Punjabi Bagh,1186.0,5.4
"""CNR8248046""",Completed,2024-05-16 17:33:33,eBike,Vaishali,IFFCO Chowk,217.0,7.5
"""CNR9513983""",Completed,2024-07-22 07:02:18,Auto,DLF Phase 3,Old Gurgaon,888.0,14.4
"""CNR1450401""",Completed,2024-03-21 21:03:59,Bike,Aya Nagar,Chanakyapuri,453.0,7.4
"""CNR5870372""",Completed,2024-10-10 15:34:19,Go Sedan,Saket,Green Park,260.0,4.7
"""CNR5468276""",Completed,2024-10-06 13:16:12,Go Sedan,Mundka,Badshahpur,1117.0,3.6
"""CNR7053281""",Completed,2024-02-25 18:47:53,eBike,Old Gurgaon,Jhilmil,287.0,2.7
"""CNR9807349""",Completed,2024-04-22 21:39:27,Uber XL,Huda City Centre,Pataudi Chowk,941.0,3.0
"""CNR7550157""",Completed,2024-01-04 06:08:49,Auto,Old Gurgaon,Khandsa,830.0,12.0
"""CNR3240149""",Completed,2024-12-19 19:05:46,Go Sedan,Bhikaji Cama Place,Botanical Garden,265.0,10.7
"""CNR3532541""",Completed,2024-09-25 07:14:05,Auto,Basai Dhankot,Rohini East,350.0,13.4
"""CNR1505560""",Completed,2024-09-10 22:01:49,Go Sedan,IIT Delhi,Preet Vihar,470.0,11.2
"""CNR1555195""",Completed,2024-03-18 04:03:04,eBike,Nirman Vihar,Udyog Vihar,308.0,6.4
"""CNR7367150""",Completed,2024-07-07 12:36:15,Go Mini,Cyber Hub,Moti Nagar,216.0,4.8
"""CNR7412874""",Completed,2024-10-17 05:43:46,Go Mini,Noida Film City,Manesar,603.0,3.2
"""CNR1835344""",Completed,2024-05-21 00:38:34,Bike,Maidan Garhi,Paharganj,154.0,8.7
"""CNR1349746""",Completed,2024-07-13 17:48:46,Bike,Subhash Nagar,Paharganj,521.0,2.8
"""CNR6725506""",Completed,2024-11-30 20:49:08,Premier Sedan,Rohini East,Netaji Subhash Place,810.0,10.2
"""CNR2671278""",Completed,2024-09-16 10:15:31,Go Mini,IFFCO Chowk,DLF City Court,89.0,12.5
"""CNR4638851""",Completed,2024-02-04 18:32:07,Bike,Old Gurgaon,Akshardham,415.0,11.5
"""CNR2519876""",Completed,2024-11-18 21:03:39,Auto,Tilak Nagar,IIT Delhi,231.0,14.4
"""CNR4125974""",Completed,2024-06-23 08:24:25,Go Mini,Mehrauli,Botanical Garden,518.0,4.0
"""CNR6918077""",Completed,2024-03-16 05:16:35,Go Sedan,Jahangirpuri,Kanhaiya Nagar,531.0,7.9
"""CNR3988622""",Completed,2024-08-04 18:07:11,Auto,Azadpur,Mayur Vihar,1482.0,4.9
"""CNR9938556""",Completed,2024-02-05 08:55:02,Go Mini,Chirag Delhi,Satguru Ram Singh Marg,366.0,12.3
"""CNR9274397""",Completed,2024-02-26 18:06:03,Auto,Mansarovar Park,Vatika Chowk,323.0,10.6
"""CNR6926572""",Completed,2024-08-01 10:11:06,Premier Sedan,Mayur Vihar,Central Secretariat,389.0,4.2
"""CNR9850312""",Completed,2024-09-03 17:45:43,Go Mini,Netaji Subhash Place,Dwarka Mor,591.0,14.2
"""CNR6223882""",Completed,2024-08-25 00:59:28,Auto,Panipat,Ghaziabad,594.0,14.5
"""CNR8887119""",Incomplete,2024-02-24 20:19:37,Go Sedan,Udyog Vihar Phase 4,South Extension,572.0,4.0
"""CNR5588447""",Completed,2024-08-08 06:36:30,Go Mini,Ramesh Nagar,Vishwavidyalaya,208.0,7.2
"""CNR8932437""",Completed,2024-08-11 21:29:49,eBike,Kaushambi,Huda City Centre,1148.0,5.9
"""CNR2904750""",Completed,2024-08-03 13:41:31,Go Mini,Connaught Place,Vasant Kunj,890.0,8.3
"""CNR1892351""",Completed,2024-03-27 19:36:51,Go Sedan,Bhikaji Cama Place,Akshardham,505.0,12.4
"""CNR7685868""",Completed,2024-02-11 11:34:42,Auto,Sultanpur,Bahadurgarh,689.0,11.5
"""CNR6629909""",Completed,2024-07-10 22:31:53,Go Mini,Indirapuram,Azadpur,53.0,9.3
"""CNR5129409""",Completed,2024-07-23 21:45:36,Premier Sedan,Okhla,Chandni Chowk,427.0,10.7
"""CNR9969337""",Completed,2024-06-26 16:49:04,Bike,Janakpuri,Mehrauli,886.0,12.0
"""CNR3498996""",Completed,2024-07-03 09:24:21,Uber XL,Meerut,Patel Chowk,155.0,9.3
"""CNR7912989""",Completed,2024-10-11 17:21:40,Premier Sedan,Hero Honda Chowk,Palam Vihar,422.0,10.1
"""CNR3798254""",Completed,2024-08-10 10:04:13,Auto,New Delhi Railway Station,Ghitorni,288.0,2.4
"""CNR5540321""",Completed,2024-06-11 20:01:55,Auto,Dilshad Garden,Green Park,198.0,11.4
"""CNR9721341""",Completed,2024-11-29 17:35:50,Uber XL,Sonipat,IIT Delhi,205.0,11.9
"""CNR4032486""",Completed,2024-01-31 00:34:28,Auto,Shastri Park,Panipat,353.0,14.9
"""CNR8132466""",Completed,2024-12-12 21:40:06,Go Mini,Chhatarpur,Gurgaon Sector 56,115.0,7.7
"""CNR5375381""",Completed,2024-05-01 19:28:16,Go Mini,Ghaziabad,Greater Noida,492.0,13.8
"""CNR8834270""",Incomplete,2024-12-09 15:00:46,Go Sedan,Karol Bagh,Ghitorni,143.0,8.0
"""CNR7943426""",Completed,2024-08-22 09:03:15,Go Mini,Rajiv Chowk,Paharganj,285.0,7.1
"""CNR1940724""",Completed,2024-06-18 02:57:25,Go Mini,Ashram,Ghaziabad,485.0,11.8
"""CNR2562984""",Completed,2024-01-01 23:26:24,Bike,Sonipat,Narsinghpur,77.0,14.1
"""CNR8406821""",Completed,2024-09-28 12:16:22,Premier Sedan,Arjangarh,Sushant Lok,218.0,10.6
"""CNR3537771""",Completed,2024-09-25 17:50:16,eBike,Greater Noida,Gurgaon Sector 56,336.0,10.7
"""CNR6227471""",Completed,2024-02-20 17:43:09,Go Sedan,Laxmi Nagar,Mundka,513.0,5.2
"""CNR9251843""",Completed,2024-07-20 21:49:20,Auto,Dwarka Sector 21,Shastri Nagar,2046.0,2.4
"""CNR2283291""",Completed,2024-08-01 08:58:56,Go Sedan,Bhiwadi,MG Road,471.0,4.9
