id,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,coded
25623,I,0.375,0.285,0.09,0.2335,0.096,0.0565,0.0705,6,1
17742,I,0.48,0.37,0.115,0.521,0.2435,0.1135,0.1455,9,1
88544,F,0.535,0.4,0.14,0.7395,0.3125,0.1645,0.205,10,2
14607,M,0.57,0.45,0.155,0.958,0.3625,0.1785,0.2645,9,3
44285,I,0.37,0.28,0.09,0.2775,0.1145,0.0565,0.065,7,1
68935,I,0.195,0.13,0.02,0.015,0.0125,0.006,0.0035,4,1
23110,M,0.525,0.4,0.13,0.8115,0.3685,0.1455,0.205,8,3
8150,F,0.485,0.395,0.125,0.6615,0.2645,0.1255,0.17,8,2
75789,I,0.58,0.46,0.155,1.022,0.436,0.19,0.26,11,1
51518,F,0.575,0.44,0.12,0.9625,0.4375,0.2185,0.29,9,2
27334,I,0.37,0.27,0.085,0.2525,0.1045,0.0395,0.063,7,1
15294,I,0.265,0.185,0.065,0.0715,0.0265,0.0185,0.0225,5,1
31341,F,0.59,0.465,0.145,0.957,0.38,0.224,0.29,10,2
47186,F,0.655,0.53,0.17,1.56,0.7385,0.3525,0.403,12,2
49799,F,0.505,0.385,0.135,0.6335,0.2985,0.137,0.185,9,2
25767,M,0.495,0.38,0.14,0.6625,0.3005,0.1565,0.185,12,3
61832,M,0.58,0.45,0.15,0.9745,0.371,0.2425,0.2695,11,3
63424,I,0.325,0.23,0.075,0.146,0.0545,0.0285,0.045,7,1
47000,I,0.345,0.265,0.085,0.196,0.084,0.053,0.06,8,1
69977,F,0.735,0.555,0.2,1.5855,0.637,0.3655,0.461,11,2
47161,I,0.255,0.195,0.06,0.075,0.0385,0.0185,0.025,8,1
6479,M,0.625,0.47,0.14,0.9955,0.4435,0.1975,0.25,11,3
18893,I,0.415,0.315,0.11,0.3185,0.14,0.061,0.095,8,1
37791,I,0.45,0.345,0.1,0.4475,0.201,0.082,0.11,7,1
4664,I,0.41,0.305,0.105,0.2645,0.1135,0.0535,0.1,7,1
44491,I,0.475,0.375,0.12,0.5855,0.2425,0.12,0.15,8,1
65909,F,0.645,0.515,0.17,1.3335,0.7155,0.2875,0.345,9,2
1199,M,0.58,0.45,0.14,0.872,0.3935,0.216,0.245,9,3
75341,F,0.6,0.475,0.16,1.0115,0.4695,0.271,0.285,9,2
10784,F,0.65,0.515,0.21,1.3465,0.545,0.2705,0.455,16,2
69398,M,0.645,0.51,0.175,1.1835,0.556,0.2565,0.323,9,3
25225,I,0.46,0.355,0.145,0.4995,0.2145,0.1095,0.185,12,1
39473,M,0.49,0.355,0.14,0.6175,0.2235,0.16,0.235,13,3
48103,I,0.31,0.235,0.075,0.1545,0.066,0.0315,0.045,6,1
33223,M,0.565,0.445,0.18,0.9245,0.3345,0.2135,0.295,13,3
56818,M,0.465,0.36,0.11,0.486,0.2065,0.1125,0.147,8,3
17605,I,0.275,0.23,0.065,0.124,0.0585,0.0285,0.035,5,1
56779,I,0.53,0.415,0.115,0.6675,0.3065,0.1515,0.18,10,1
18739,M,0.55,0.435,0.13,0.782,0.3485,0.153,0.235,8,3
65022,I,0.19,0.15,0.06,0.0265,0.0175,0.0065,0.01,5,1
20415,F,0.575,0.45,0.165,0.873,0.3225,0.1615,0.295,10,2
65116,M,0.64,0.5,0.205,1.081,0.4275,0.2375,0.3755,11,3
8503,I,0.4,0.3,0.09,0.3025,0.129,0.066,0.07,5,1
13810,I,0.265,0.195,0.065,0.0935,0.0475,0.021,0.025,5,1
87762,M,0.64,0.515,0.155,1.4605,0.6735,0.3155,0.4115,10,3
22780,M,0.66,0.51,0.165,1.218,0.5055,0.2815,0.3445,9,3
25693,M,0.565,0.44,0.135,0.8855,0.4135,0.1845,0.22,11,3
14305,F,0.675,0.515,0.21,1.5595,0.7105,0.3615,0.3965,9,2
44969,M,0.18,0.135,0.08,0.0275,0.0155,0.0055,0.01,4,3
43132,M,0.52,0.395,0.145,0.98,0.4375,0.2565,0.285,11,3
87821,F,0.55,0.435,0.145,0.9585,0.4145,0.1685,0.265,13,2
12036,I,0.4,0.31,0.11,0.286,0.13,0.0465,0.1005,6,1
6694,F,0.53,0.435,0.115,0.6965,0.346,0.1515,0.186,8,2
49716,M,0.62,0.46,0.16,1.0575,0.521,0.252,0.2595,8,3
35912,F,0.565,0.49,0.165,1.1775,0.611,0.2275,0.292,12,2
41118,M,0.47,0.35,0.135,0.5205,0.2015,0.1055,0.1455,12,3
32765,F,0.625,0.5,0.185,1.338,0.55,0.3145,0.3985,11,2
15891,M,0.55,0.425,0.13,0.922,0.3135,0.183,0.29,14,3
74875,I,0.32,0.195,0.07,0.1,0.034,0.018,0.015,5,1
75657,I,0.335,0.25,0.08,0.2465,0.1045,0.0415,0.0455,7,1
63272,M,0.545,0.41,0.17,0.7715,0.368,0.156,0.251,10,3
31141,M,0.57,0.45,0.15,0.9805,0.4275,0.2185,0.28,16,3
40085,I,0.365,0.275,0.11,0.2265,0.105,0.047,0.0605,7,1
61422,I,0.33,0.23,0.065,0.1375,0.058,0.0265,0.038,6,1
40420,M,0.33,0.275,0.09,0.187,0.078,0.0395,0.06,6,3
22638,F,0.5,0.39,0.125,0.5325,0.2585,0.117,0.151,8,2
40807,M,0.58,0.455,0.15,1.053,0.4495,0.2485,0.27,9,3
72569,M,0.55,0.425,0.135,0.8145,0.3345,0.1625,0.235,12,3
67267,I,0.17,0.125,0.055,0.0235,0.009,0.005,0.008,5,1
72257,F,0.51,0.375,0.115,0.5885,0.25,0.128,0.185,11,2
79793,F,0.625,0.48,0.155,1.2205,0.5815,0.233,0.3185,10,2
27851,I,0.14,0.155,0.009,0.0185,0.0065,0.0085,0.005,4,1
62753,I,0.31,0.215,0.08,0.1585,0.056,0.0295,0.037,6,1
76391,M,0.445,0.345,0.125,0.3615,0.1515,0.0865,0.111,6,3
74945,F,0.635,0.485,0.15,1.2705,0.564,0.2925,0.33,9,2
41780,M,0.35,0.25,0.095,0.1735,0.076,0.051,0.05,7,3
70932,M,0.585,0.455,0.155,0.9455,0.4145,0.1675,0.275,10,3
64764,I,0.46,0.355,0.115,0.444,0.1885,0.0885,0.1105,8,1
53549,I,0.485,0.365,0.115,0.5905,0.3595,0.1065,0.13,8,1
80175,M,0.555,0.445,0.185,0.836,0.336,0.2,0.265,10,3
4162,F,0.505,0.385,0.15,0.6915,0.259,0.1735,0.205,13,2
82872,F,0.72,0.575,0.195,1.8795,0.858,0.3615,0.488,11,2
60869,M,0.49,0.375,0.12,0.6115,0.2415,0.1165,0.14105,9,3
57461,M,0.675,0.52,0.175,1.3445,0.549,0.2875,0.3745,10,3
30751,M,0.61,0.47,0.165,1.1365,0.509,0.2445,0.308,10,3
40398,I,0.515,0.385,0.12,0.6115,0.2745,0.103,0.17,8,1
34559,I,0.435,0.33,0.105,0.3925,0.1605,0.09,0.12,7,1
68589,F,0.61,0.495,0.155,1.09,0.4305,0.212,0.335,10,2
14344,I,0.385,0.28,0.09,0.2255,0.11,0.046,0.067,9,1
18726,I,0.475,0.36,0.13,0.5115,0.2115,0.091,0.175,9,1
42045,F,0.46,0.35,0.105,0.459,0.197,0.1155,0.145,12,2
38774,I,0.355,0.285,0.115,0.2905,0.1215,0.0565,0.0875,6,1
39953,I,0.235,0.18,0.055,0.0805,0.037,0.008,0.02,6,1
41523,M,0.55,0.445,0.155,0.983,0.405,0.204,0.275,11,3
16670,M,0.565,0.44,0.15,0.853,0.3685,0.1685,0.24,9,3
76929,I,0.515,0.405,0.15,0.631,0.3285,0.171,0.215,8,1
44181,I,0.28,0.21,0.065,0.1025,0.042,0.0195,0.028,5,1
5052,I,0.2,0.115,0.05,0.036,0.0085,0.0035,0.008,3,1
31894,F,0.595,0.48,0.175,1.0265,0.435,0.271,0.3,13,2
5784,F,0.64,0.5,0.15,1.0615,0.371,0.2375,0.35,21,2
52194,M,0.55,0.46,0.18,0.9755,0.419,0.1615,0.315,13,3
35390,F,0.585,0.455,0.135,0.9155,0.4555,0.2095,0.27,9,2
38048,M,0.52,0.41,0.13,0.7665,0.3095,0.1585,0.2185,9,3
52258,I,0.54,0.415,0.135,0.7615,0.3695,0.1715,0.1955,8,1
76316,M,0.53,0.44,0.135,0.7405,0.3395,0.163,0.195,9,3
31431,F,0.56,0.44,0.14,0.9415,0.3785,0.2,0.245,9,2
67144,I,0.505,0.4,0.115,0.6115,0.3045,0.1195,0.15,8,1
31026,M,0.52,0.43,0.16,0.8265,0.3525,0.2145,0.245,10,3
7876,I,0.385,0.275,0.1,0.2225,0.0935,0.0465,0.08,8,1
40661,I,0.52,0.43,0.165,0.7095,0.303,0.1625,0.235,12,1
29457,I,0.445,0.34,0.12,0.406,0.2105,0.103,0.103,7,1
73713,F,0.535,0.4,0.145,0.927,0.3695,0.207,0.245,8,2
70888,I,0.46,0.35,0.11,0.4155,0.1895,0.0885,0.1175,8,1
59573,I,0.28,0.2,0.07,0.1225,0.054,0.0185,0.035,5,1
4272,M,0.395,0.305,0.1,0.2725,0.109,0.0465,0.085,8,3
102,I,0.34,0.255,0.09,0.1725,0.073,0.0265,0.0635,6,1
46965,M,0.46,0.35,0.12,0.6435,0.2745,0.1345,0.175,11,3
58060,I,0.37,0.275,0.09,0.2545,0.1165,0.0515,0.09,9,1
63030,F,0.45,0.365,0.115,0.5265,0.2105,0.108,0.1555,9,2
40366,I,0.34,0.265,0.08,0.1785,0.073,0.0355,0.055,7,1
23607,F,0.655,0.54,0.19,1.844,0.73,0.386,0.4285,9,2
44955,F,0.66,0.525,0.16,1.3745,0.6075,0.3575,0.355,11,2
42433,I,0.44,0.34,0.115,0.4135,0.1765,0.112,0.1135,9,1
89282,M,0.475,0.36,0.115,0.5605,0.2145,0.1035,0.16,8,3
79562,M,0.675,0.565,0.225,1.913,0.7615,0.4335,0.515,22,3
27831,I,0.38,0.29,0.12,0.2765,0.1165,0.051,0.0755,7,1
28243,M,0.71,0.575,0.215,2.141,1.0515,0.419,0.5175,11,3
48072,M,0.46,0.36,0.105,0.494,0.2205,0.096,0.16,9,3
51144,I,0.3,0.225,0.075,0.118,0.056,0.0245,0.034,5,1
13804,M,0.56,0.43,0.155,0.832,0.3585,0.174,0.277,9,3
67268,F,0.61,0.48,0.17,1.0915,0.3935,0.2495,0.344,10,2
12725,I,0.605,0.49,0.145,1.1185,0.478,0.2645,0.315,9,1
33560,I,0.54,0.425,0.15,0.74,0.3495,0.153,0.24,11,1
36629,M,0.565,0.445,0.13,0.853,0.3485,0.197,0.215,10,3
36543,M,0.52,0.425,0.12,0.853,0.293,0.189,0.29,15,3
89766,M,0.56,0.44,0.14,0.824,0.3355,0.2175,0.263,7,3
35245,I,0.46,0.35,0.135,0.5955,0.2755,0.0995,0.13,6,1
40803,F,0.565,0.45,0.145,0.9945,0.453,0.2265,0.27,10,2
75488,I,0.55,0.42,0.145,0.7745,0.312,0.184,0.245,12,1
53132,F,0.59,0.47,0.155,1.121,0.543,0.269,0.155,9,2
56502,F,0.595,0.47,0.15,0.9685,0.4375,0.1955,0.2895,9,2
60619,I,0.56,0.46,0.16,1.0115,0.4775,0.2195,0.275,9,1
12524,M,0.605,0.455,0.16,0.976,0.4775,0.1825,0.23,8,3
69771,I,0.355,0.265,0.095,0.1845,0.0875,0.0415,0.063,6,1
82720,M,0.555,0.44,0.145,0.8445,0.375,0.1765,0.27,12,3
20972,F,0.665,0.53,0.225,1.5075,0.5985,0.3845,0.4,11,2
11790,I,0.5,0.38,0.145,0.5125,0.2185,0.116,0.16,8,1
34950,F,0.595,0.45,0.145,0.9955,0.4295,0.2345,0.295,10,2
24981,I,0.395,0.3,0.09,0.3025,0.1355,0.0585,0.085,7,1
80712,M,0.53,0.405,0.13,0.8265,0.3105,0.1805,0.205,8,3
38582,F,0.615,0.475,0.225,1.0735,0.4375,0.205,0.35,13,2
7167,I,0.265,0.205,0.055,0.094,0.0335,0.02,0.02,5,1
47261,M,0.6,0.475,0.155,1.2075,0.4915,0.2415,0.345,15,3
77083,I,0.425,0.325,0.09,0.3325,0.14,0.0625,0.0925,8,1
90560,M,0.55,0.44,0.14,0.844,0.2755,0.1955,0.245,14,3
46787,I,0.435,0.33,0.11,0.378,0.1655,0.0735,0.1115,6,1
31068,I,0.47,0.355,0.115,0.501,0.2405,0.1045,0.14,8,1
37796,M,0.585,0.455,0.155,1.073,0.4385,0.2475,0.325,18,3
70096,F,0.605,0.5,0.17,1.094,0.4645,0.2425,0.345,9,2
70301,F,0.6,0.47,0.17,1.057,0.4345,0.2405,0.274,11,2
12820,F,0.595,0.435,0.155,0.982,0.4055,0.2595,0.247,11,2
2727,F,0.585,0.465,0.165,1.1245,0.4335,0.2615,0.315,12,2
42739,F,0.52,0.41,0.125,0.6805,0.2825,0.148,0.205,9,2
76046,I,0.655,0.48,0.16,0.952,0.3835,0.2145,0.265,10,1
33261,M,0.52,0.425,0.15,0.8195,0.2725,0.171,0.285,12,3
28010,M,0.55,0.435,0.135,0.9845,0.5205,0.199,0.271,9,3
886,I,0.5,0.355,0.12,0.4655,0.2105,0.1075,0.143,7,1
74980,I,0.325,0.235,0.08,0.1605,0.054,0.032,0.045,5,1
67119,M,0.57,0.445,0.135,0.9905,0.382,0.2075,0.295,12,3
86384,M,0.625,0.515,0.17,1.224,0.5265,0.3015,0.33,9,3
5860,M,0.6,0.475,0.17,1.0805,0.4755,0.2095,0.295,10,3
61952,M,0.565,0.435,0.135,0.858,0.3375,0.1625,0.2685,12,3
55124,I,0.295,0.22,0.085,0.1285,0.0365,0.027,0.035,6,1
76158,M,0.545,0.44,0.15,0.813,0.4035,0.1715,0.253,9,3
26599,I,0.32,0.23,0.085,0.1885,0.0995,0.038,0.045,7,1
30153,F,0.585,0.45,0.175,1.14,0.3815,0.2165,0.39,14,2
34267,I,0.4,0.315,0.1,0.3,0.1335,0.0575,0.095,7,1
37600,F,0.505,0.39,0.115,0.5905,0.2655,0.1165,0.1895,9,2
66967,I,0.265,0.185,0.07,0.071,0.028,0.016,0.0225,5,1
35745,I,0.3,0.22,0.07,0.092,0.0315,0.022,0.03,6,1
29627,I,0.14,0.1,0.035,0.014,0.0065,0.002,0.004,4,1
84039,M,0.6,0.48,0.17,1.0985,0.4625,0.2225,0.339,13,3
25573,M,0.655,0.495,0.18,1.2315,0.5805,0.306,0.335,8,3
12490,M,0.52,0.425,0.145,0.8115,0.3695,0.1695,0.24,10,3
22950,M,0.565,0.44,0.13,0.9925,0.4525,0.217,0.3,12,3
19709,I,0.51,0.425,0.14,0.7665,0.2655,0.158,0.255,8,1
74792,M,0.635,0.515,0.2,1.1835,0.5165,0.2715,0.4,15,3
61118,F,0.535,0.465,0.16,0.984,0.44,0.2075,0.2695,10,2
84225,I,0.335,0.25,0.075,0.1785,0.073,0.0285,0.05,7,1
38888,I,0.465,0.35,0.12,0.4155,0.1755,0.095,0.13,9,1
62346,M,0.58,0.45,0.14,0.872,0.3425,0.2075,0.245,11,3
30960,F,0.53,0.4,0.125,0.6905,0.3145,0.1265,0.185,9,2
80833,M,0.475,0.37,0.125,0.5045,0.19,0.091,0.16,9,3
37730,F,0.58,0.465,0.145,0.817,0.4035,0.1905,0.225,10,2
9904,F,0.47,0.375,0.125,0.4935,0.1775,0.1065,0.16,10,2
75141,I,0.495,0.375,0.12,0.577,0.269,0.1325,0.17,7,1
68937,F,0.61,0.495,0.175,1.1075,0.4525,0.2165,0.34,13,2
56470,I,0.37,0.29,0.085,0.2425,0.1215,0.0525,0.07,7,1
79721,F,0.5,0.38,0.155,0.8295,0.3785,0.1725,0.24,23,2
38144,M,0.525,0.42,0.185,0.9355,0.3395,0.2325,0.3215,12,3
57179,I,0.45,0.335,0.1,0.38,0.1665,0.081,0.115,7,1
70197,M,0.475,0.375,0.125,0.5795,0.2745,0.1045,0.145,7,3
15610,F,0.475,0.365,0.125,0.5785,0.27,0.118,0.158,8,2
51349,F,0.58,0.445,0.145,0.9355,0.4035,0.182,0.2725,11,2
36205,I,0.56,0.42,0.155,0.8725,0.416,0.1835,0.2515,8,1
89222,M,0.69,0.54,0.205,1.9485,0.9455,0.371,0.498,11,3
86002,F,0.525,0.4,0.135,0.78,0.246,0.166,0.235,15,2
42948,I,0.335,0.26,0.08,0.156,0.0575,0.0445,0.05,6,1
49698,F,0.69,0.575,0.18,1.6705,0.732,0.3605,0.501,12,2
38194,F,0.575,0.45,0.155,0.906,0.4315,0.1845,0.235,10,2
1480,I,0.455,0.35,0.11,0.4545,0.2025,0.08,0.13,7,1
26621,I,0.405,0.3,0.11,0.3045,0.1365,0.0595,0.0935,7,1
43860,M,0.655,0.52,0.18,1.4025,0.6615,0.33,0.3745,11,3
10021,I,0.405,0.315,0.095,0.3045,0.143,0.0505,0.0945,8,1
56832,M,0.585,0.475,0.155,0.9685,0.435,0.2355,0.2845,10,3
48271,F,0.525,0.4,0.115,0.6725,0.261,0.1525,0.205,12,2
79590,M,0.595,0.465,0.165,1.122,0.3075,0.2975,0.315,9,3
48209,I,0.505,0.39,0.115,0.625,0.3045,0.15,0.1405,8,1
85631,I,0.475,0.35,0.11,0.4175,0.1845,0.099,0.12,8,1
53496,I,0.72,0.565,0.21,2.0105,0.8915,0.437,0.595,16,1
20980,I,0.445,0.335,0.11,0.4195,0.181,0.0945,0.1345,7,1
10980,I,0.31,0.21,0.065,0.101,0.0315,0.0215,0.03,4,1
61054,F,0.525,0.405,0.125,0.6145,0.282,0.133,0.185,8,2
42361,I,0.46,0.345,0.1,0.3615,0.17,0.0635,0.125,9,1
21590,M,0.6,0.475,0.135,0.9175,0.4365,0.2385,0.27,9,3
75827,M,0.595,0.475,0.15,1.1155,0.5045,0.2475,0.271,10,3
79798,F,0.475,0.37,0.125,0.4935,0.216,0.1175,0.135,9,2
28316,M,0.595,0.455,0.15,1.017,0.3635,0.2315,0.355,13,3
10590,I,0.505,0.39,0.135,0.6025,0.249,0.131,0.165,10,1
42938,M,0.475,0.38,0.115,0.5,0.21,0.113,0.1505,8,3
3270,M,0.575,0.43,0.145,0.7955,0.3525,0.168,0.2285,9,3
69886,F,0.605,0.485,0.19,1.098,0.4335,0.2395,0.345,13,2
68587,I,0.35,0.265,0.095,0.259,0.0975,0.0525,0.078,6,1
75480,F,0.66,0.53,0.19,1.3585,0.6145,0.2675,0.495,14,2
40203,I,0.57,0.445,0.17,0.836,0.3425,0.174,0.24,10,1
46122,M,0.62,0.49,0.165,1.1165,0.4875,0.29,0.3245,9,3
13451,I,0.425,0.31,0.095,0.302,0.152,0.0615,0.1,7,1
37415,F,0.565,0.44,0.16,1.1805,0.5455,0.239,0.345,15,2
69386,I,0.44,0.375,0.12,0.525,0.2085,0.1195,0.155,15,1
65800,M,0.62,0.465,0.155,1.2415,0.541,0.2875,0.315,10,3
62334,I,0.525,0.4,0.12,0.6355,0.2985,0.1285,0.16,9,1
21161,F,0.47,0.355,0.14,0.4835,0.21,0.1045,0.145,15,2
33594,M,0.52,0.39,0.135,0.6855,0.3245,0.1465,0.18,8,3
9454,I,0.355,0.29,0.095,0.2895,0.115,0.063,0.08,7,1
12883,M,0.52,0.395,0.15,0.7665,0.3095,0.1625,0.18,10,3
81365,M,0.505,0.375,0.13,0.5795,0.2635,0.1235,0.167,10,3
25987,M,0.37,0.275,0.095,0.219,0.085,0.051,0.08,9,3
63066,M,0.475,0.34,0.12,0.5305,0.2135,0.0885,0.1345,9,3
59171,F,0.62,0.475,0.16,1.296,0.6025,0.275,0.3,9,2
49146,I,0.235,0.175,0.055,0.099,0.0265,0.0185,0.0105,3,1
63854,M,0.58,0.46,0.15,1.053,0.4235,0.2155,0.31,10,3
58998,I,0.48,0.38,0.12,0.523,0.2105,0.1045,0.175,13,1
65825,F,0.555,0.465,0.155,0.958,0.442,0.1615,0.2765,11,2
39252,I,0.52,0.435,0.155,0.7995,0.3005,0.1195,0.33,19,1
37417,I,0.205,0.105,0.045,0.034,0.012,0.011,0.014,5,1
75599,F,0.64,0.515,0.18,1.3415,0.4745,0.2705,0.45,18,2
20170,I,0.59,0.44,0.145,1.018,0.4935,0.207,0.265,10,1
63455,M,0.65,0.545,0.195,1.4385,0.581,0.2665,0.465,16,3
70708,F,0.525,0.37,0.14,0.7145,0.2965,0.1825,0.18,12,2
47028,M,0.59,0.47,0.15,0.853,0.27,0.189,0.345,24,3
37205,F,0.61,0.47,0.17,1.0255,0.391,0.2395,0.32,12,2
36946,M,0.7,0.545,0.2,1.8255,0.923,0.3105,0.465,10,3
56613,I,0.525,0.4,0.135,0.9235,0.4475,0.1715,0.19,8,1
21615,M,0.355,0.28,0.1,0.3285,0.1425,0.069,0.086,7,3
14806,I,0.535,0.405,0.125,0.6335,0.2875,0.1395,0.1785,8,1
47971,M,0.645,0.515,0.22,1.2345,0.483,0.2455,0.525,23,3
72163,I,0.33,0.24,0.075,0.1515,0.052,0.0215,0.047,6,1
79537,I,0.31,0.235,0.07,0.1545,0.066,0.027,0.045,5,1
7646,M,0.59,0.475,0.17,1.2795,0.519,0.308,0.31,10,3
26879,F,0.555,0.445,0.15,0.858,0.4285,0.1525,0.23,8,2
16461,M,0.535,0.425,0.14,0.9175,0.38,0.1975,0.27,15,3
52675,F,0.63,0.48,0.15,1.0265,0.4655,0.2185,0.2845,9,2
63801,I,0.415,0.325,0.095,0.3575,0.1405,0.0745,0.085,7,1
26773,I,0.425,0.31,0.1,0.4085,0.1755,0.092,0.1,7,1
563,I,0.475,0.37,0.11,0.433,0.2125,0.0775,0.145,8,1
85853,M,0.735,0.55,0.205,2.333,1.133,0.4665,0.6,11,3
85612,I,0.29,0.21,0.06,0.117,0.044,0.0185,0.04,7,1
80064,F,0.66,0.535,0.17,1.5175,0.711,0.3125,0.398,10,2
23330,I,0.51,0.385,0.135,0.631,0.2465,0.1435,0.17,8,1
83972,M,0.545,0.41,0.15,0.831,0.3795,0.1725,0.2395,8,3
8443,M,0.635,0.5,0.195,1.176,0.5255,0.246,0.3685,12,3
17575,I,0.59,0.45,0.135,0.8775,0.422,0.2145,0.245,10,1
85358,F,0.465,0.37,0.125,0.4975,0.2105,0.09,0.13,9,2
62748,M,0.585,0.495,0.165,1.075,0.419,0.254,0.435,16,3
24369,I,0.515,0.375,0.12,0.4905,0.251,0.1155,0.175,7,1
54990,F,0.505,0.4,0.17,0.8145,0.3015,0.158,0.31,15,2
51446,F,0.525,0.43,0.14,0.813,0.385,0.166,0.1775,9,2
51254,M,0.675,0.545,0.19,1.826,0.664,0.407,0.503,13,3
60581,F,0.655,0.525,0.165,1.4385,0.6635,0.2975,0.4,12,2
75384,I,0.56,0.44,0.135,0.7045,0.3355,0.1285,0.215,9,1
77570,I,0.545,0.43,0.15,0.687,0.2635,0.164,0.25,9,1
16426,F,0.515,0.4,0.13,0.7705,0.261,0.185,0.24,20,2
14043,I,0.2,0.145,0.045,0.0455,0.0125,0.0095,0.01,5,1
10766,I,0.33,0.25,0.08,0.198,0.0805,0.0455,0.0425,6,1
24856,I,0.58,0.45,0.165,1.013,0.3635,0.207,0.36,15,1
10881,M,0.465,0.36,0.135,0.5635,0.2395,0.1245,0.165,9,3
47335,I,0.545,0.43,0.125,0.6765,0.2865,0.1365,0.22,8,1
72520,I,0.44,0.335,0.105,0.4705,0.185,0.0815,0.135,10,1
2054,F,0.555,0.47,0.185,0.9525,0.3465,0.195,0.335,20,2
39444,F,0.645,0.52,0.185,1.514,0.526,0.2635,0.635,15,2
51456,F,0.565,0.44,0.125,0.8115,0.341,0.1725,0.255,14,2
28719,F,0.515,0.405,0.155,0.764,0.2375,0.1225,0.235,23,2
66318,I,0.535,0.4,0.105,0.7635,0.3525,0.1785,0.25,8,1
39457,M,0.235,0.19,0.05,0.059,0.0185,0.017,0.018,5,3
4285,F,0.595,0.49,0.16,1.0765,0.4615,0.2435,0.2945,9,2
46419,M,0.465,0.35,0.1,0.431,0.172,0.107,0.135,7,3
85125,F,0.505,0.39,0.135,0.6615,0.3,0.1615,0.17,8,2
39650,F,0.48,0.37,0.115,0.547,0.2795,0.1045,0.14,9,2
82712,I,0.425,0.325,0.11,0.3575,0.16,0.0635,0.09,7,1
65746,F,0.65,0.495,0.155,1.3345,0.6835,0.2185,0.34,11,2
65188,F,0.67,0.545,0.185,1.5175,0.732,0.3365,0.405,9,2
25582,M,0.675,0.52,0.195,1.4355,0.7035,0.3135,0.3845,10,3
29494,M,0.6,0.455,0.145,0.86,0.334,0.1915,0.26,11,3
50005,F,0.535,0.42,0.165,0.959,0.405,0.166,0.31,17,2
73222,I,0.475,0.38,0.105,0.486,0.191,0.092,0.126,9,1
10907,M,0.57,0.44,0.18,0.92,0.3345,0.2195,0.275,18,3
79763,M,0.6,0.455,0.16,1.013,0.427,0.268,0.274,10,3
63877,M,0.565,0.45,0.155,0.9595,0.4455,0.189,0.23,11,3
87015,F,0.59,0.47,0.15,1.151,0.5985,0.239,0.2515,9,2
7732,I,0.37,0.28,0.09,0.1635,0.079,0.0485,0.064,6,1
88212,M,0.605,0.485,0.165,1.098,0.4845,0.2375,0.32,14,3
50452,M,0.6,0.445,0.19,1.0905,0.419,0.2255,0.35,18,3
47869,I,0.47,0.375,0.12,0.4775,0.2175,0.1065,0.14,8,1
69966,F,0.625,0.48,0.18,1.233,0.6575,0.2495,0.365,9,2
27159,M,0.61,0.47,0.14,1.1155,0.4895,0.1905,0.2965,8,3
82109,M,0.625,0.49,0.15,1.1015,0.5795,0.2195,0.234,8,3
5762,I,0.425,0.315,0.09,0.335,0.1575,0.0675,0.083,5,1
82910,F,0.65,0.505,0.165,1.3165,0.6435,0.3125,0.315,9,2
15152,F,0.72,0.555,0.195,1.406,0.566,0.2275,0.37,17,2
26164,F,0.6,0.47,0.15,0.922,0.363,0.213,0.285,9,2
46777,M,0.625,0.48,0.14,0.945,0.4035,0.1715,0.2695,9,3
27991,I,0.5,0.385,0.135,0.6335,0.2465,0.13,0.165,9,1
32949,M,0.64,0.515,0.2,1.542,0.631,0.3785,0.52,17,3
36831,I,0.49,0.365,0.125,0.5685,0.2085,0.126,0.14,8,1
79895,F,0.575,0.45,0.14,0.869,0.3935,0.1805,0.24,8,2
84706,M,0.525,0.415,0.135,0.658,0.2755,0.1715,0.2,10,3
23355,F,0.67,0.51,0.165,1.6305,0.6655,0.369,0.4525,11,2
76902,F,0.555,0.44,0.15,0.872,0.3615,0.1925,0.22,9,2
11995,M,0.61,0.48,0.16,1.1345,0.5305,0.2445,0.305,9,3
3200,F,0.36,0.275,0.105,0.2255,0.097,0.0475,0.07,7,2
2320,F,0.61,0.485,0.16,1.0375,0.486,0.246,0.2535,9,2
57133,I,0.385,0.3,0.09,0.293,0.1405,0.063,0.08,8,1
86634,I,0.5,0.395,0.14,0.6775,0.256,0.146,0.208,8,1
80665,F,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,8,2
16307,F,0.585,0.46,0.16,0.9285,0.3595,0.2375,0.295,15,2
87987,F,0.545,0.405,0.125,0.6735,0.2945,0.1405,0.225,12,2
12044,I,0.415,0.325,0.115,0.384,0.1645,0.097,0.1,8,1
21945,I,0.255,0.175,0.065,0.0625,0.0235,0.02,0.02,4,1
33112,I,0.575,0.455,0.17,0.984,0.4835,0.174,0.33,9,1
84398,M,0.645,0.5,0.19,1.2955,0.5715,0.314,0.41,16,3
9600,M,0.595,0.48,0.175,0.938,0.3525,0.224,0.36,13,3
66114,I,0.41,0.3,0.09,0.2845,0.1635,0.061,0.081,6,1
43681,I,0.315,0.24,0.08,0.134,0.053,0.036,0.045,6,1
39881,F,0.665,0.48,0.18,1.3415,0.508,0.2955,0.495,20,2
78486,I,0.44,0.34,0.11,0.366,0.174,0.09,0.12,8,1
24534,F,0.635,0.515,0.15,1.2075,0.5585,0.281,0.2815,9,2
