id,k
17018609,20
8728844,40
22504630,20
42901765,40
14987023,40
22255281,20
14600064,10
3259498,40
54718031,40
4104196,10
13111400,40
5055725,20
51650304,40
21049017,20
14508265,20
8656096,40
113433,10
54503065,40
1029916,40
2406764,40
1605615,20
33384614,40
1712446,20
947199,20
52202810,40
2604302,20
65300886,40
13225790,40
900788,10
600571,10
310700,40
2128519,40
6567010,40
42808684,40
1476564,20
509272,20
1469541,20
447900,20
54731704,40
392103,20
2606607,20
53000125,40
868280,20
6320007,20
2816526,20
53101399,40
53107947,40
37319730,20
9217414,40
24565695,20
13524801,40
48766500,40
55729967,40
1197401,20
42505607,20
13425757,40
13111515,40
25832603,40
917567,20
903485,20
23431881,40
2665654,40
6015700,40
48753190,40
8647585,40
55734804,40
39908330,40
13611216,10
26080567,20
10274049,40
34668047,40
25693506,40
54405021,40
55832903,40
3865967,40
45127255,20
53503093,40
34449248,40
2268230,20
1419617,20
55619770,40
55623905,40
22754423,40
55685560,40
1506587,20
4228839,20
4602064,20
65207493,40
34160647,40
94702853,40
88180069,40
14542625,20
5040647,20
4178343,20
28563115,40
8651191,40
33487952,40
980331,20
24697940,20
1989057,40
2226847,20
29655854,40
205397,20
4924320,40
80830196,40
2501589,20
14508460,20
4431022,20
25840045,20
54703075,40
20623801,20
2147114,20
12966843,20
23400846,40
14537630,20
24106275,20
91195330,40
81440669,40
53107383,40
187291,20
13431781,40
39915204,20
20616015,20
1217798,20
25008188,20
13502883,10
88140954,40
297119,40
13535803,40
3011275,20
838250,20
53703901,40
29651417,40
701459,20
1473786,40
80881122,40
6327516,40
256730,20
675105,20
9222235,40
16270819,20
23410264,40
2163357,20
215171,20
53100575,40
1600516,20
42213720,40
2802104,20
502928,20
904147,20
16273443,40
4606477,20
24262951,40
30905508,20
25873318,40
13326813,40
34163727,40
94763321,40
306789,20
88159582,40
5288029,40
65104835,40
54002028,40
8620318,20
347663,40
20674732,20
54794765,40
53802609,40
4202708,20
13901419,10
54223083,40
22282912,20
33100527,40
5274222,40
48744484,40
36774669,40
23706376,20
45117268,40
34675868,40
2208008,20
1271592,20
5811767,40
13403036,10
53706835,40
52502671,40
54705959,40
726583,20
13434420,40
34674713,40
44583885,40
5602289,20
2408481,40
9993444,40
39920100,40
23423072,40
1637002,20
54230284,40
23917946,40
877484,20
34484418,40
26053683,20
6800785,40
1610090,20
88155692,40
13431056,40
80410421,40
94798150,40
770957,20
2247887,20
865877,20
45180580,40
23478950,40
55689302,40
53705237,40
1008803,20
1307410,20
94779520,20
13540360,40
1968670,40
55687156,40
2277441,20
1585525,40
8714568,40
29984939,40
444227,40
4636198,20
3639568,40
39942074,40
28566050,20
1694758,40
859796,20
280186,40
14509296,20
34178856,40
12443760,40
29608279,40
12931497,20
3533867,20
55884580,40
14443140,40
41805836,40
30962951,20
4257545,20
42901685,40
29974526,40
1366165,40
29601959,40
88182940,40
48720003,40
26315238,40
28561660,20
1216155,20
42105951,40
65103476,40
14582139,40
1607200,20
25083538,20
469700,40
23791918,40
2247585,20
14652897,40
202312,20
2204703,20
14402130,20
23735872,40
23419890,40
13024280,40
345075,20
2854520,20
302619,20
25607189,40
1076841,40
24581887,20
982393,20
25142690,40
34405976,40
21038279,40
2822237,10
33376930,40
24542393,20
9917519,20
55875548,40
720046,20
6634672,40
44701330,40
52708530,40
7203500,20
53802300,40
1309072,20
2826747,20
10621598,40
52204967,40
8662525,40
88102785,40
42795370,40
895423,20
6220991,40
25787489,40
12401137,10
12944793,20
42217202,40
80427944,40
14004160,20
12812390,20
23752416,20
53109977,40
12943657,20
55673082,40
44706324,40
287709,40
2270226,20
13320998,40
5237580,40
13463730,40
65209849,40
32021038,20
41819764,40
12432741,40
2261022,20
361950,40
1020587,20
39621584,20
2221098,40
4131959,20
65207114,40
2670100,40
42229723,40
1754939,40
217824,20
20696256,20
6601030,20
705306,20
54587808,20
12944360,40
11516208,40
25151304,40
282537,20
88195104,40
28593715,20
42800372,40
4645120,20
25772023,20
3005933,20
1360159,40
1609505,20
33492212,40
25753495,40
52300280,40
4670183,20
22219307,20
2859025,40
65100105,40
14975424,40
1183303,20
41866207,20
54726905,40
14160501,20
34683259,40
12964433,40
52307613,40
80824560,40
1303864,20
1986040,40
8651450,40
2932520,20
1444816,10
1121022,20
1406507,20
8642559,40
884839,40
25782738,40
35002600,20
34310469,40
1040090,20
23602546,40
640387,20
24179710,40
14188503,20
23753595,40
3003000,20
13852892,40
1284258,40
53802954,40
45039771,20
340847,40
39915999,20
505064,20
34690883,40
53304800,40
34688161,40
1706012,20
42907629,40
174580,20
1122517,20
42205727,40
4636660,20
52300379,40
42783399,40
53701383,40
28516257,20
44776934,40
364398,20
2285770,20
80464882,40
34514643,20
45149291,20
7970447,40
13213032,20
20696639,20
14248204,40
1406043,20
65305960,40
48734306,40
3417263,40
16249038,20
17015600,40
1786385,40
45058520,20
315494,20
52309349,40
44792549,40
4680103,20
1078313,40
1947680,20
29667348,40
52309333,40
2229773,20
14999510,40
1358677,40
53400265,40
13754386,20
2203081,20
988120,40
9207759,20
262412,20
24636746,20
80835627,40
14109301,10
960969,20
65109400,40
294047,40
34343805,40
12405221,40
41858093,40
6220606,40
53109492,40
813702,20
23466715,40
14600684,10
10000291,20
42211751,20
933333,10
55300315,40
52306815,40
5228425,20
1400096,10
2656701,20
8666547,40
1668684,40
16278550,20
2201089,10
845019,20
1472089,40
5029899,20
22500146,20
34120235,20
11310880,20
2282097,20
52704598,40
37319918,20
10646736,40
35852534,40
13777343,40
2869071,40
14980754,20
14350718,40
8723699,40
94706344,40
303585,40
9216701,40
36753718,40
54003755,40
25947001,40
169196,40
42213460,40
363898,20
7135459,40
55201142,40
45057672,20
4238540,20
24643157,20
80413722,40
342548,20
21840067,40
1051849,40
3863700,40
20024231,40
29948908,40
614874,20
2537486,40
375500,20
34349979,20
54516862,40
2852468,40
54173183,20
4622219,20
42731380,40
29606390,40
3261034,40
7962673,40
53503578,40
14940698,20
54796865,40
28556577,20
53709913,40
8660166,40
33476713,40
25910370,20
775100,20
42744482,40
45010943,10
2804620,20
1312324,20
8400342,20
42540550,40
666750,40
2667673,40
974331,40
2289440,20
42900330,40
4321251,40
1482580,40
1706802,20
1403346,20
91158257,40
65101935,40
1782223,20
10036334,40
44707477,40
7937407,40
20004370,20
3469212,40
2812350,40
32069650,20
9221845,40
65209016,40
29974305,40
42185505,40
88132226,40
34343204,40
131644,20
4673905,20
2823586,20
2227495,20
3205940,20
1404024,20
10700510,40
52307103,20
79318355,40
1778854,40
51627680,40
1629018,20
34262601,20
5035953,20
55109875,40
81418337,40
24643653,20
939390,20
1072056,40
22795910,40
20021380,40
8677271,40
309125,20
44703375,40
750034,20
25646338,20
44740018,40
1485199,20
325287,20
1716743,20
2820218,20
29913349,40
65101083,20
14161575,20
8722811,40
12939641,20
51603934,40
53700775,40
36766895,40
24673366,20
36002798,20
1096907,40
34340732,40
263044,20
65302656,40
34610847,40
2202670,20
14543796,40
2212072,10
845329,40
34573089,20
53304500,40
17015707,40
65302663,40
1973460,40
10022627,40
5132002,40
21875642,40
54538335,40
12301353,40
268658,40
1309129,20
693014,40
1480103,20
3271072,40
9201623,40
1004395,10
65304391,40
45047170,20
25883097,20
1111132,20
29652910,40
54794846,20
25792954,40
34609059,40
54782740,40
8205760,40
39988090,40
53702760,40
1270156,20
53100386,40
21853657,20
36086126,20
5117771,20
3604594,20
10287485,40
24695653,20
41841425,40
2937506,20
33384193,40
3842630,40
54503061,40
14574616,40
6017908,40
54506220,20
53402721,40
23789980,40
44707631,40
55107828,40
1721640,20
34435093,40
21052328,40
46670335,20
9925031,20
39902625,40
22781803,40
933600,20
2809486,20
275387,40
41855361,40
80812163,40
6707823,20
24556840,20
14568349,20
53300098,40
3234215,20
1481037,40
13801236,20
34347216,40
2265788,20
10217770,20
13463810,40
655830,10
14955024,40
8680620,40
81441452,40
505439,20
42505623,40
1486853,40
35081071,40
4212312,10
8643598,40
33419434,40
624446,40
3483797,40
52305301,40
94782059,40
65101375,40
23476044,40
12932701,20
32784074,20
34588060,40
317446,10
8662410,40
1205420,20
8101086,20
53202906,40
24560910,20
35049283,20
24605905,20
39908836,20
3900410,10
91115396,40
14918331,20
22228225,20
34478353,40
1743848,20
94731055,40
36782890,40
79300120,40
54742706,40
2252627,10
30973490,20
14386437,40
515116,40
25184970,40
45100012,40
12401897,20
2254603,20
3896765,40
2219999,20
719170,20
24593745,20
373770,20
34619305,40
55771289,40
54002129,40
36058980,20
32012136,20
9014047,40
44708244,40
2844559,40
247634,20
1056760,40
29613647,40
53402738,40
2305682,20
12955230,20
28595696,40
4610695,20
496944,40
24528560,20
1715836,20
53102539,40
80816320,40
14178192,40
54797276,40
34105620,20
1680927,40
14968240,20
53704173,40
30904340,20
12815896,20
2201011,20
8407010,40
29946760,40
328510,20
1409000,20
1021494,20
25886410,40
44700628,40
42901869,40
4634861,20
2150913,20
22213104,20
20649444,20
42704197,40
52202924,40
4307470,20
33401691,40
33369879,40
32756810,20
30919908,40
2032775,40
94791813,40
918415,20
16501713,20
13411136,20
8685975,40
8733910,40
34616381,20
6012868,40
25005600,20
53202398,40
2332264,40
39960145,40
1634828,20
34660763,40
9927263,20
2289946,20
42760798,40
1528637,20
44727062,40
54548837,40
10290699,40
24221465,20
13324497,40
65200696,20
1220179,20
13426265,20
10800255,20
1625535,20
23716193,20
24614602,20
54704106,40
1170066,20
65100821,40
55785999,40
26021455,20
2174715,20
52702817,40
24684937,20
3536637,40
14441633,40
14326868,40
65200433,20
953350,20
42902803,40
55770320,40
769819,20
1717340,20
2205807,20
88156206,40
65209013,20
52705871,20
1505157,20
45180903,20
80464661,40
3418260,20
42907364,40
312169,20
3635864,40
55798500,40
2046512,40
94768315,40
14227754,40
22212132,20
276219,40
14913054,20
44701626,40
21303436,40
13406990,20
322563,20
21041903,40
26025868,20
94796890,40
54701734,40
54589681,20
1977989,40
54408972,40
1307258,20
2669862,40
1737724,20
94767459,40
29980062,40
12580481,20
51683539,40
39912159,40
169552,40
12510475,20
1273922,40
521671,40
3893448,40
34134813,20
32769806,40
44772033,20
508969,20
80442994,40
9227614,40
2301768,20
55778453,40
1977105,40
44701856,40
14583615,40
10628452,20
42246059,40
348880,20
973211,20
2247992,20
15000761,20
42801945,40
5535808,40
745588,20
42791022,40
2307090,20
12903299,40
13533096,40
5180210,20
53302586,40
12965715,20
1749676,20
675504,40
52307984,40
30932300,20
53503124,40
42208076,40
55107024,40
80477356,40
12587680,40
21038937,40
266477,40
54539315,20
48773280,40
24590797,40
22223991,20
13409301,10
14134578,20
24602124,20
42754143,40
13329545,40
15013979,40
53300937,40
613100,20
65307674,40
1706667,20
1471139,20
30996635,40
5185904,40
34448977,40
14512750,20
10284443,40
1695134,40
1053426,40
887986,40
80414435,40
6548601,40
25998420,40
131024,20
827002,20
29964806,40
39924890,40
1355317,40
53302508,40
1782339,40
3262324,20
80800742,40
13737708,40
34351906,40
40121437,40
3501728,10
36710296,40
64300455,40
42187150,40
314943,20
48740624,40
9946950,20
16253779,40
24689750,20
826537,20
11600845,20
44701466,40
39906957,40
2287005,20
14005271,40
4637461,20
29983479,40
2068834,20
54273277,40
1112848,10
14350629,40
2096889,10
2106787,20
44755635,40
3851044,40
65108419,20
14352516,40
1344064,40
80861130,40
14327880,20
1521519,20
39944379,40
4201523,20
39904539,40
29993474,40
24665681,20
42909065,40
13436821,40
1766988,40
2659409,40
48731706,40
5060389,40
39911918,40
629685,20
23403454,40
2949016,40
53300159,40
720232,10
65305443,40
32744811,40
14908930,20
80405738,40
42900396,40
16217535,20
54729114,40
24681130,20
150908,20
52305280,40
65201054,40
53104439,40
2505207,20
463981,40
991589,40
32009895,20
12989509,40
23482931,40
2837676,40
16202910,20
2811588,20
20609183,20
10204210,20
2834219,40
35831340,40
34369740,40
16263740,20
51631830,40
2173026,40
1017063,10
25735241,20
2640686,40
12938947,20
12427519,40
865648,20
4131355,20
36039683,20
9920765,20
12459828,40
3008045,20
21010056,20
8603928,10
20034431,40
16221516,20
25054708,20
29601401,20
65107809,40
34623094,40
2247208,20
2639270,40
42186331,40
24518662,20
36004804,20
12917354,20
3214044,20
14100746,20
6306497,20
14919303,20
1611615,20
44580878,40
3619494,20
33481008,40
21820619,20
21514933,20
2258781,20
3862127,40
955388,20
1586742,40
1589261,20
1569970,40
1954130,40
4418590,20
13843400,40
1927442,20
197564,40
14132087,20
34343241,40
271390,40
12925713,20
22733140,40
26057255,20
3004821,40
25751840,20
54701937,40
609625,20
13533258,40
3646106,40
1646087,40
2263327,20
13848917,40
14991918,40
3819671,20
7402732,20
53700160,40
2205548,20
42908217,40
52102881,40
6318380,20
4136187,20
42161479,40
55754384,20
22799915,20
36708275,40
430757,20
14300753,20
3466280,40
23479701,40
1429892,20
673676,20
14593599,40
39931617,40
16218655,20
2500965,20
4670035,20
53502965,40
36008800,20
22101047,20
35096419,20
24525693,20
23474610,40
42734690,40
1509551,20
91199115,40
52305318,40
42805967,40
53503651,40
12403270,20
5173639,40
24121649,20
2964988,40
36610850,40
79301274,40
14393514,40
1738500,20
8670706,40
26315777,40
1325140,20
42115116,20
613940,20
849391,20
94737290,40
1011898,20
16503040,20
21062340,40
10301577,20
3274551,40
328871,20
299103,40
690392,40
34177671,20
286605,40
3347311,40
24562840,20
10612270,20
150010,20
4203674,20
26072564,20
29631513,40
28565070,40
1312820,40
270547,20
2819791,20
65308569,40
8670285,40
46694331,40
6306519,20
16201906,20
40101975,40
65107836,40
1112341,20
42184711,40
9210630,40
29975638,40
52101381,40
1207466,20
23430214,40
5123631,40
3476715,40
20035888,40
9900535,20
1001302,10
32012837,20
14545080,20
1308750,20
611719,20
2970384,40
94733163,40
214302,20
46696270,20
472123,40
80427553,40
14940787,20
379069,20
5106850,20
1789910,40
6568890,40
39914607,40
1961160,20
14165651,40
8517614,40
42904178,40
55105601,20
440906,40
4684915,10
21098298,40
55109330,20
1482882,40
51604884,40
1350315,20
14556510,40
1433393,40
3109496,40
1022598,40
824011,20
13799282,40
55606504,20
9237849,20
65206252,40
55885438,40
15000290,10
1280066,40
65201917,40
2293625,20
2242095,20
203602,20
650099,20
11325852,40
23457244,40
931985,20
6707173,40
7121962,20
2608367,20
724980,20
52709832,40
196754,20
33340439,40
14383497,40
2259559,20
950220,20
12345644,40
851833,20
6320465,20
41881133,40
523151,40
13849360,40
